movieId,overview
96861,"action, crime, drama, thriller, Istanbul, Liam Neeson, predictable, Turkey, unnecessary sequel, 2012"
96917,"horror, thriller, 2012"
96935,"comedy, fantasy, romance, 2002"
96945,"comedy, drama, romance, 2011"
96964,"crime, drama, mystery, 2012"
96975,"comedy, drama, romance, 2012"
97024,"drama, romance, 2012"
97168,"documentary, 2012"
97172,"animation, comedy, horror, imax, 2012"
97188,"horror, thriller, 2012"
97194,"documentary, 1998"
97225,"animation, children, comedy, 2012"
97230,"documentary, 2012"
97285,"action, crime, mystery, 1960"
97304,"drama, thriller, cia, politics, Thrilling, 2012"
97306,"comedy, crime, 2012"
97328,"comedy, drama, 2012"
97470,"action, drama, thriller, 2011"
97643,"horror, thriller, 2012"
97665,"adventure, comedy, 2012"
97701,"horror, imax, 2012"
97742,"action, crime, mystery, thriller, 2012"
97752,"drama, sci-fi, imax, 2012"
97757,"action, adventure, comedy, documentary, fantasy, 2004"
97785,"horror, mystery, thriller, 2012"
97836,"action, comedy, 2012"
97858,"comedy, drama, 2012"
97860,"crime, drama, thriller, 2012"
97866,"documentary, 2012"
97870,"drama, 2012"
97904,"comedy, drama, 2012"
97913,"animation, comedy, 2012"
97921,"comedy, drama, 2012"
97923,"drama, 2012"
97936,"drama, 2012"
97938,"adventure, drama, imax, cinematography, India, surreal, 2012"
97950,"action, adventure, crime, 2012"
97988,"horror, sci-fi, thriller, 2012"
98061,"children, crime, drama, 2011"
98083,"comedy, documentary, 2011"
98122,"documentary, 2012"
98124,"action, animation, sci-fi, 2012"
98154,"drama, war, 2012"
98160,"comedy, 2012"
98175,"comedy, horror, romance, 2012"
98203,"adventure, drama, fantasy, romance, imax, 2012"
98230,"comedy, drama, romance, 2011"
98239,"action, war, 2012"
98243,"adventure, animation, children, fantasy, imax, 2012"
98279,"comedy, 2012"
98296,"crime, drama, thriller, 2012"
98361,"drama, fantasy, thriller, 2012"
98491,"animation, comedy, romance, 2012"
98499,"action, comedy, 1979"
98503,"action, comedy, 1980"
98585,"drama, 2012"
98604,"animation, drama, romance, 2011"
98607,"action, animation, sci-fi, 2009"
98623,"action, comedy, crime, 1983"
98633,"action, comedy, 1985"
98697,"adventure, comedy, 1972"
98799,"animation, comedy, 2012"
98809,"adventure, fantasy, imax, Action, Myth, 2012"
98836,"comedy, drama, 2012"
98908,"comedy, romance, 2010"
98961,"action, drama, thriller, Afghanistan, American propaganda, assassination, military, terrorism, 2012"
99005,"action, crime, drama, 2012"
99007,"comedy, horror, romance, 2013"
99030,"comedy, drama, 2012"
99087,"comedy, romance, 2012"
99106,"comedy, 2012"
99112,"action, crime, thriller, 2012"
99114,"action, drama, western, action, Christoph Waltz, funny, good soundtrack, Great performances, Humour, Leonardo DiCaprio, Quentin Tarantino, Samuel L. Jackson, Soundtrack, western, Soundtrack, 2012"
99117,"drama, 2012"
99122,"comedy, horror, 1990"
99130,"comedy, horror, 1995"
99145,"drama, thriller, 2012"
99149,"drama, musical, romance, imax, 2012"
99191,"horror, 1997"
99415,"comedy, 2012"
99437,"comedy, fantasy, horror, 2012"
99532,"drama, romance, 2000"
99574,"drama, 2012"
99636,"comedy, drama, 2012"
99638,"comedy, 2009"
99721,"horror, mystery, thriller, 2013"
99728,"action, crime, drama, 2013"
99750,"crime, drama, thriller, 2012"
99764,"animation, comedy, drama, fantasy, sci-fi, moving, philosopical, surreal, weird, 2012"
99813,"action, animation, 2013"
99846,"documentary, 2012"
99853,"comedy, romance, sci-fi, 2011"
99910,"action, crime, thriller, 2013"
99917,"romance, sci-fi, thriller, artistic, artsy, atmospheric, Beautiful, dreamlike, existentialism, 2013"
99992,"crime, drama, thriller, 2012"
100044,"documentary, 2011"
100068,"comedy, 2012"
100083,"comedy, embarassing scenes, offensive, R language, sarcasm, satire, 2013"
100106,"documentary, 2012"
100159,"comedy, 2012"
100163,"action, fantasy, horror, imax, 2013"
100194,"comedy, 2012"
100226,"comedy, drama, 2012"
100277,"drama, romance, 2012"
100302,"drama, romance, sci-fi, 2012"
100304,"action, thriller, 2012"
100306,"drama, horror, 1983"
100326,"comedy, crime, 2012"
100383,"crime, drama, mystery, thriller, 2013"
100390,"comedy, crime, 2013"
100397,"horror, 2012"
100487,"drama, fantasy, romance, 2013"
100498,"action, crime, thriller, imax, 2013"
100507,"comedy, 2013"
100527,"drama, mystery, romance, 2013"
100553,"documentary, 2011"
100556,"documentary, 2012"
100579,"action, sci-fi, thriller, 2012"
100611,"adventure, animation, comedy, sci-fi, 2013"
100714,"drama, romance, 2013"
100737,"action, drama, thriller, 2013"
100810,"horror, sci-fi, thriller, 2013"
100843,"comedy, drama, 2012"
100882,"adventure, comedy, fantasy, romance, imax, 2013"
100906,"action, horror, thriller, 1990"
101025,"adventure, fantasy, imax, 2013"
101070,"drama, 2012"
101072,"comedy, 2010"
101074,"animation, comedy, horror, musical, 1949"
101076,"action, adventure, sci-fi, thriller, imax, 2013"
101088,"drama, mystery, thriller, 2013"
101112,"action, adventure, fantasy, imax, 2013"
101142,"adventure, animation, comedy, animation, funny, stone age, 2013"
101283,"comedy, 2013"
101360,"drama, thriller, 2013"
101362,"action, thriller, 2013"
101415,"comedy, drama, romance, 2012"
101423,"action, animation, comedy, 1998"
101525,"crime, drama, 2012"
101529,"comedy, fantasy, thriller, 2012"
101531,"drama, 2013"
101577,"action, adventure, romance, 2013"
101612,"comedy, romance, 2013"
101739,"horror, 2013"
101741,"crime, thriller, 2013"
101765,"adventure, comedy, romance, 2012"
101864,"action, adventure, sci-fi, imax, 2013"
101884,"adventure, drama, thriller, 2012"
101895,"drama, 2013"
101962,"animation, fantasy, 2012"
101973,"drama, thriller, 2012"
102007,"animation, animation, 2007"
102025,"children, horror, sci-fi, 1967"
102033,"action, comedy, crime, 2013"
102058,"animation, 2009"
102066,"horror, thriller, 2012"
102070,"comedy, horror, sci-fi, 2012"
102084,"action, animation, fantasy, "
102088,"action, drama, imax, 2013"
102123,"action, comedy, 2013"
102125,"action, sci-fi, thriller, imax, 2013"
102165,"comedy, drama, 2013"
102194,"adventure, crime, drama, 2012"
102217,"comedy, 1993"
102278,"crime, thriller, 2013"
102338,"action, adventure, drama, 1976"
102378,"comedy, drama, 2013"
102407,"drama, 2013"
102445,"action, adventure, sci-fi, imax, 2013"
102481,"comedy, 2013"
102590,"documentary, fantasy, 2006"
102602,"comedy, 1977"
102666,"adventure, comedy, 1973"
102684,"drama, thriller, 2013"
102686,"comedy, 2013"
102716,"action, crime, thriller, imax, 2013"
102720,"adventure, animation, fantasy, 2013"
102735,"action, drama, 1979"
102742,"documentary, 2003"
102747,"comedy, 1916"
102749,"action, crime, 1979"
102760,"comedy, crime, drama, 2009"
102800,"comedy, drama, 2012"
102802,"horror, thriller, 2012"
102819,"drama, 2013"
102823,"documentary, 2000"
102852,"documentary, 2012"
102880,"action, adventure, sci-fi, imax, 2013"
102903,"crime, mystery, thriller, illusions, overcomplicated, predictable, stupid ending, 2013"
102984,"horror, thriller, 2012"
102993,"comedy, drama, 2013"
103027,"comedy, drama, romance, 2012"
103042,"action, adventure, fantasy, sci-fi, imax, Amy Adams, superhero, 2013"
103048,"comedy, 2013"
103075,"crime, horror, thriller, 2013"
103085,"comedy, fantasy, 2013"
103107,"documentary, 2013"
103137,"crime, drama, 2013"
103141,"adventure, animation, comedy, 2013"
103171,"comedy, 2013"
103210,"action, adventure, animation, 2011"
103219,"horror, thriller, 2012"
103221,"comedy, romance, 2012"
103228,"action, adventure, sci-fi, imax, 2013"
103233,"action, adventure, animation, 2013"
103235,"thriller, 2013"
103245,"comedy, drama, romance, 2005"
103249,"action, drama, horror, imax, 2013"
103253,"action, drama, sci-fi, imax, 2013"
103335,"animation, children, comedy, imax, 2013"
103339,"action, drama, thriller, imax, 2013"
103341,"action, comedy, sci-fi, 2013"
103366,"action, crime, thriller, 2013"
103372,"action, comedy, crime, 2013"
103384,"action, adventure, western, imax, 2013"
103449,"crime, drama, mystery, thriller, 2012"
103483,"horror, thriller, 2013"
103502,"comedy, romance, 2012"
103539,"comedy, drama, romance, 2013"
103543,"comedy, drama, 2013"
103596,"sci-fi, 2013"
103602,"comedy, documentary, 2013"
103606,"comedy, drama, romance, 2012"
103609,"comedy, 1992"
103624,"drama, 2013"
103655,"action, comedy, fantasy, 2013"
103685,"drama, fantasy, thriller, war, 2013"
103688,"horror, thriller, 2013"
103755,"adventure, animation, children, comedy, fantasy, 2013"
103772,"action, adventure, fantasy, sci-fi, 2013"
103801,"comedy, drama, romance, 2013"
103810,"action, comedy, crime, thriller, 2013"
103819,"comedy, 2013"
103865,"comedy, drama, 2012"
103883,"action, comedy, crime, 2013"
103980,"drama, 2013"
103984,"comedy, drama, 2013"
104017,"action, adventure, sci-fi, "
104069,"comedy, 2013"
104074,"adventure, children, fantasy, 2013"
104076,"animation, children, comedy, 2013"
104078,"comedy, 2013"
104129,"action, imax, 2013"
104141,"action, animation, children, crime, 2003"
104211,"comedy, crime, 2013"
104218,"comedy, Adam Sandler, 2013"
104241,"action, comedy, crime, 2013"
104243,"action, sci-fi, thriller, imax, 2013"
104245,"adventure, animation, comedy, 2013"
104272,"documentary, 2013"
104283,"animation, drama, romance, 2013"
104303,"drama, 2013"
104337,"drama, 2013"
104339,"comedy, 2013"
104374,"drama, fantasy, romance, 2013"
104419,"action, animation, sci-fi, 2010"
104457,"horror, thriller, 2011"
104644,"comedy, 2012"
104760,"action, crime, 2013"
104780,"adventure, animation, sci-fi, 1981"
104837,"action, crime, 1987"
104841,"action, sci-fi, imax, cliche characters, long shots, predictable, Simple, slow action, visually appealing, 2013"
104863,"comedy, drama, romance, daniel radcliffe, zoe kazan, 2013"
104875,"adventure, comedy, musical, sci-fi, quirky, 2012"
104879,"drama, mystery, thriller, absorbing, acting, atmospheric, Hugh Jackman, Jake Gyllenhaal, morality, mystery, thriller, 2013"
104906,"comedy, romance, 2013"
104908,"horror, thriller, 2013"
104913,"action, drama, 2013"
104925,"action, comedy, crime, 2013"
104944,"drama, emotional, feel-good, heartwarming, mental illness, touching, 2013"
105020,"action, comedy, thriller, 1989"
105037,"comedy, 2013"
105121,"action, drama, war, 2012"
105197,"adventure, drama, 2013"
105211,"comedy, drama, romance, 2013"
105213,"comedy, drama, romance, 2013"
105246,"drama, fantasy, 2013"
105250,"documentary, 2002"
105254,"adventure, comedy, 2013"
105325,"comedy, horror, 2013"
105351,"crime, drama, thriller, 2013"
105355,"drama, romance, 2013"
105468,"animation, children, comedy, fantasy, 2013"
105504,"adventure, drama, thriller, imax, hostage, ocean, suspense, suspense, tense, 2013"
105540,"animation, children, comedy, musical, 1998"
105585,"action, crime, thriller, 2013"
105593,"comedy, crime, drama, 2013"
105653,"action, mystery, thriller, 2013"
105720,"comedy, crime, drama, 1967"
105731,"drama, horror, 2013"
105746,"documentary, 2013"
105755,"crime, drama, thriller, 2013"
105801,"drama, fantasy, horror, 2013"
105835,"comedy, drama, thriller, 2013"
105844,"drama, 2013"
105954,"action, adventure, drama, 2013"
106002,"action, adventure, sci-fi, imax, 2013"
106062,"comedy, 2013"
106072,"action, adventure, fantasy, imax, 2013"
106100,"drama, Jared Leto, social commentary, uplifting, 2013"
106144,"drama, 2013"
106330,"comedy, drama, romance, 2013"
106438,"comedy, drama, 2013"
106441,"children, drama, war, 2013"
106487,"action, adventure, sci-fi, imax, 2013"
106489,"adventure, fantasy, imax, adventure, fantasy, Tolkien, too long, 2013"
106491,"action, adventure, fantasy, 2013"
106540,"comedy, 2013"
106542,"action, comedy, romance, 2013"
106594,"comedy, drama, romance, 2012"
106642,"adventure, drama, sci-fi, 2013"
106648,"crime, drama, horror, "
106696,"adventure, animation, comedy, fantasy, musical, romance, 2013"
106766,"drama, atmospheric, cinematography, depressing, funny, 2013"
106782,"comedy, crime, drama, drugs, Leonardo DiCaprio, Martin Scorsese, Stock Market, Wall Street, 2013"
106785,"action, crime, thriller, 2013"
106839,"drama, 2013"
106873,"action, animation, drama, 2012"
106883,"comedy, drama, 2013"
106889,"documentary, 2013"
106916,"crime, drama, 2013"
106918,"adventure, comedy, drama, 2013"
106920,"drama, romance, sci-fi, 2013"
106927,"action, comedy, sci-fi, 2009"
107013,"drama, fantasy, 1977"
107069,"action, drama, thriller, war, 2013"
107141,"comedy, drama, 2013"
107159,"action, drama, 1964"
107314,"action, drama, mystery, 2013"
107338,"comedy, crime, 2013"
107348,"comedy, comedy, Steve Carell, stupid but funny, will ferrell, 2013"
107406,"action, drama, sci-fi, fatalistic, 2013"
107408,"comedy, drama, war, 1973"
107410,"adventure, drama, sci-fi, 1985"
107412,"comedy, romance, 1967"
107436,"horror, mystery, thriller, 2013"
107447,"comedy, crime, 2013"
107449,"children, comedy, 2008"
107462,"action, crime, thriller, 2013"
107565,"comedy, 2013"
107630,"comedy, 2010"
107702,"comedy, 2013"
107723,"action, adventure, fantasy, 2007"
107771,"drama, horror, romance, 2013"
107780,"musical, 1998"
107846,"action, adventure, 1994"
107945,"thriller, 2012"
107951,"comedy, crime, 2013"
107953,"action, animation, fantasy, imax, 2013"
107962,"action, thriller, 2014"
107997,"drama, horror, mystery, thriller, 2013"
107999,"animation, children, 1991"
108078,"comedy, romance, 2013"
108090,"action, adventure, animation, children, 1996"
108156,"action, comedy, 2014"
108188,"action, drama, thriller, imax, 2014"
108190,"adventure, romance, sci-fi, imax, anti-intellectual, bad writing, dystopia, new society, plot holes, predictable, scifi, unintelligent, 2014"
108192,"drama, 2007"
108540,"adventure, animation, children, comedy, drama, romance, 2012"
108601,"drama, 2013"
108689,"action, fantasy, sci-fi, imax, 2014"
108715,"comedy, drama, 2014"
108727,"drama, 2013"
108729,"mystery, thriller, 2013"
108795,"action, adventure, animation, fantasy, 2009"
108928,"action, drama, war, 2014"
108932,"action, adventure, animation, children, comedy, fantasy, cheeky, clever, colorful, feel-good, fun, imaginative, quirky, 2014"
108945,"action, crime, sci-fi, imax, 2014"
108949,"crime, 2013"
108981,"drama, mystery, 2013"
109042,"adventure, comedy, fantasy, 2013"
109161,"drama, 2013"
109183,"comedy, 2014"
109187,"drama, fantasy, sci-fi, 2013"
109191,"drama, fantasy, mystery, 2014"
109241,"action, comedy, crime, 2012"
109282,"documentary, 2012"
109295,"crime, drama, thriller, 2013"
109313,"comedy, 2003"
109317,"comedy, 2014"
109372,"comedy, romance, 2014"
109374,"comedy, drama, 2014"
109383,"animation, comedy, drama, romance, 2012"
109416,"comedy, 2009"
109483,"comedy, romance, 2014"
109487,"sci-fi, imax, black hole, sci-fi, time-travel, Christopher Nolan, sci-fi, time-travel, bad dialogue, philosophical issues, thought-provoking, visually appealing, 2014"
109569,"action, crime, drama, 2014"
109576,"comedy, 2013"
109578,"action, mystery, thriller, 2014"
109596,"animation, drama, 2011"
109633,"animation, romance, 2013"
109673,"action, drama, war, imax, 2014"
109687,"documentary, 2013"
109723,"crime, drama, thriller, 2014"
109846,"adventure, animation, comedy, 2014"
109848,"horror, sci-fi, thriller, 2013"
109850,"action, crime, drama, imax, 2014"
109853,"comedy, drama, romance, 2014"
109864,"comedy, crime, drama, 2014"
109895,"comedy, 2013"
109897,"drama, 2014"
109941,"animation, comedy, 2012"
109968,"action, drama, 2013"
109971,"comedy, 2014"
110102,"action, adventure, sci-fi, imax, 2014"
110127,"adventure, drama, imax, 2014"
110130,"adventure, animation, children, comedy, 2014"
110281,"comedy, drama, romance, 1999"
110286,"horror, thriller, 2014"
110297,"adventure, comedy, crime, 2014"
110330,"drama, 2012"
110350,"documentary, 2014"
110387,"documentary, 2013"
110501,"action, crime, thriller, 2014"
110541,"action, comedy, 1993"
110553,"action, sci-fi, imax, 2014"
110586,"comedy, drama, 2014"
110591,"horror, 2013"
110603,"drama, 2014"
110611,"drama, thriller, 2014"
110655,"adventure, animation, children, comedy, 2014"
110669,"comedy, documentary, 2014"
110718,"comedy, 2013"
110730,"drama, sci-fi, imax, 2014"
110746,"comedy, horror, 2013"
110771,"comedy, romance, 2014"
110773,"comedy, horror, 2014"
110781,"action, animation, children, comedy, musical, 2004"
110826,"action, crime, drama, 2014"
110882,"drama, 2013"
111113,"comedy, 2014"
111146,"action, adventure, animation, children, comedy, 2014"
111320,"comedy, 2014"
111360,"action, sci-fi, 2014"
111362,"action, adventure, sci-fi, 2014"
111364,"action, adventure, sci-fi, imax, Creature Feature, 2014"
111375,"comedy, 2014"
111384,"thriller, 2013"
111443,"comedy, 2014"
111551,"horror, sci-fi, thriller, 2013"
111617,"comedy, 2014"
111622,"comedy, romance, 2013"
111659,"action, adventure, children, imax, 2014"
111663,"action, comedy, horror, 2014"
111680,"comedy, romance, 2013"
111732,"drama, fantasy, 2013"
111743,"comedy, western, Charlize Theron, Liam Neeson, Seth MacFarlane, witty, 2014"
111759,"action, sci-fi, imax, 2014"
111781,"action, adventure, thriller, 2015"
111785,"action, adventure, fantasy, 2009"
111795,"comedy, drama, 2014"
111800,"comedy, 2013"
111817,"drama, 2013"
111844,"action, drama, 2014"
111913,"drama, 2014"
111921,"drama, romance, 2014"
112006,"action, animation, children, 2012"
112070,"drama, 2014"
112138,"action, comedy, crime, 2014"
112171,"action, crime, thriller, 2014"
112175,"action, adventure, animation, 2014"
112183,"comedy, drama, 2014"
112290,"drama, 2014"
112303,"comedy, romance, 2014"
112316,"drama, musical, 2014"
112326,"action, sci-fi, 1998"
112334,"documentary, 2014"
112370,"action, adventure, sci-fi, 2014"
112421,"comedy, drama, mystery, adorable, black comedy, Eccentric, introspection, mental illness, quirky, 2014"
112450,"comedy, romance, 2014"
112454,"drama, 2013"
112460,"adventure, animation, comedy, 2014"
112497,"comedy, 2014"
112512,"animation, drama, fantasy, mystery, 2010"
112515,"drama, horror, thriller, atmospheric, dark, Metaphorical, psychological, 2014"
112552,"drama, passion, psychological, suspense, jazz, music, tense, inspirational, inspiring, intense, 2014"
112556,"drama, thriller, annoying, Stupid ending, 2014"
112580,"comedy, drama, 2014"
112623,"sci-fi, 2014"
112727,"crime, horror, thriller, 2014"
112749,"comedy, drama, romance, 2014"
112788,"comedy, 2014"
112804,"drama, sci-fi, 2014"
112818,"action, horror, thriller, 2014"
112852,"action, adventure, sci-fi, funny, Great Visuals, humorous, unlikely hero, 2014"
112868,"sci-fi, thriller, 2014"
112897,"action, adventure, 2014"
112911,"action, adventure, 2014"
112940,"thriller, 2014"
113159,"comedy, horror, romance, 2014"
113186,"thriller, 2013"
113207,"drama, musical, 2014"
113225,"comedy, drama, romance, 2014"
113252,"comedy, horror, thriller, 2014"
113275,"comedy, drama, 2014"
113278,"action, animation, crime, thriller, 2014"
113280,"drama, 2012"
113313,"horror, thriller, 2013"
113345,"action, adventure, sci-fi, 2015"
113348,"action, adventure, comedy, 2014"
113350,"drama, mystery, sci-fi, 2013"
113374,"animation, comedy, 1997"
113378,"drama, sci-fi, 2014"
113394,"comedy, drama, 2013"
113416,"action, crime, drama, 2014"
113453,"comedy, crime, 2014"
113532,"comedy, 2014"
113565,"horror, thriller, 2013"
113573,"action, crime, thriller, 2014"
113604,"drama, 2014"
113705,"drama, bittersweet, 2014"
113741,"drama, mystery, sci-fi, thriller, 2013"
113780,"horror, thriller, 2014"
113829,"comedy, drama, romance, 2014"
113849,"crime, drama, thriller, 2011"
113862,"thriller, 2014"
114028,"comedy, drama, 2014"
114044,"horror, 2014"
114060,"crime, drama, thriller, 2014"
114066,"documentary, drama, musical, 2014"
114074,"drama, 2014"
114126,"documentary, 2008"
114180,"action, mystery, sci-fi, action, dystopia, plot holes, post-apocalyptic, survival, thriller, unexplained, weak plot, 2014"
114184,"drama, 2014"
114246,"action, crime, mystery, thriller, 2014"
114265,"comedy, romance, 2014"
114335,"(no genres listed), 1957"
114396,"drama, 2014"
114494,"thriller, 2014"
114554,"animation, drama, fantasy, 2013"
114601,"comedy, drama, 2014"
114627,"animation, drama, fantasy, atmospheric, bizzare, eerie, symbolism, 1985"
114662,"action, war, 2014"
114670,"comedy, drama, horror, 2014"
114678,"adventure, comedy, drama, 2014"
114707,"horror, mystery, 2014"
114713,"horror, 2014"
114762,"comedy, romance, 2014"
114795,"action, drama, fantasy, 2014"
114818,"action, comedy, crime, 2014"
114847,"sci-fi, thriller, 2014"
114925,"crime, drama, thriller, 2014"
114935,"action, mystery, sci-fi, thriller, 2014"
115065,"adventure, animation, 2013"
115111,"action, animation, comedy, horror, 2003"
115122,"comedy, horror, 2014"
115149,"action, thriller, dark hero, gun-fu, Keanu Reeves, Revenge, secret society, stylish, action, killer, widows/widowers, 2014"
115151,"action, crime, 2014"
115170,"drama, 2014"
115203,"documentary, 2014"
115210,"action, drama, war, 2014"
115216,"drama, western, 2014"
115231,"comedy, 2014"
115502,"comedy, romance, 2014"
115569,"crime, drama, thriller, 2014"
115617,"action, animation, comedy, animation, kids, robots, feel-good, fun family movie, very funny, 2014"
115664,"adventure, animation, romance, 2014"
115667,"comedy, romance, 2014"
115680,"crime, drama, sci-fi, thriller, 2014"
115713,"drama, sci-fi, thriller, 2015"
115727,"action, adventure, 1981"
115819,"animation, comedy, 2013"
115828,"adventure, drama, romance, 2014"
115877,"animation, comedy, 2012"
115969,"drama, war, 2013"
116044,"comedy, romance, 1992"
116138,"drama, 2014"
116169,"action, 2010"
116207,"crime, drama, thriller, 2013"
116411,"drama, 2013"
116413,"comedy, romance, 2014"
116419,"action, comedy, crime, 2014"
116505,"action, comedy, 2011"
116529,"action, drama, war, imax, 2013"
116668,"action, comedy, horror, "
116718,"comedy, musical, 1938"
116724,"comedy, drama, romance, 2011"
116738,"adventure, comedy, horror, 2011"
116797,"drama, thriller, war, inspirational, intelligent, 2014"
116799,"comedy, crime, drama, mystery, romance, 2014"
116817,"comedy, drama, 2014"
116823,"adventure, sci-fi, thriller, 2014"
116849,"comedy, romance, 2014"
116887,"action, adventure, drama, 2014"
116897,"comedy, drama, thriller, black comedy, dark comedy, dark humor, ironic, multiple short stories, short stories, 2014"
116941,"animation, children, comedy, musical, sci-fi, 1990"
116963,"comedy, 1991"
116977,"comedy, 2014"
116985,"comedy, drama, 2014"
117107,"drama, 2014"
117109,"comedy, 2014"
117133,"action, drama, thriller, 2008"
117176,"drama, romance, 2014"
117192,"adventure, drama, 2013"
117364,"documentary, war, 2014"
117368,"animation, comedy, 2005"
117444,"animation, children, fantasy, 2014"
117466,"action, adventure, drama, 2015"
117511,"comedy, 2014"
117529,"action, adventure, drama, sci-fi, thriller, 2015"
117531,"documentary, 2014"
117533,"documentary, 2014"
117545,"animation, 2014"
117572,"comedy, crime, romance, 2014"
117590,"comedy, crime, 2014"
117630,"action, comedy, crime, romance, 1992"
117646,"action, adventure, comedy, drama, fantasy, thriller, 2000"
117849,"comedy, 1996"
117851,"adventure, animation, children, comedy, 2014"
117867,"action, drama, thriller, war, 2014"
117877,"adventure, animation, philosophical, trippy, 2011"
117881,"drama, 2014"
117887,"children, comedy, heartwarming, 2014"
117895,"action, thriller, 2015"
117922,"adventure, animation, children, 2011"
118082,"comedy, crime, thriller, 2014"
118166,"comedy, drama, romance, 1987"
118198,"documentary, drama, thriller, 2014"
118248,"drama, thriller, 2014"
118270,"comedy, horror, thriller, 2012"
118290,"sci-fi, 1996"
118326,"crime, drama, thriller, 2014"
118354,"crime, drama, mystery, thriller, 2014"
118512,"comedy, 2007"
118530,"comedy, 1999"
118572,"comedy, crime, drama, 2014"
118696,"adventure, fantasy, hope, 2014"
118700,"drama, 2014"
118702,"drama, war, 2014"
118706,"adventure, mystery, thriller, 2015"
118784,"documentary, documentary, music industry, remix culture, 2007"
118814,"comedy, romance, 2014"
118834,"comedy, 2007"
118862,"comedy, drama, 2013"
118880,"horror, romance, thriller, 2014"
118888,"comedy, 2004"
118894,"animation, children, mystery, 2010"
118896,"drama, 2014"
118900,"drama, 2014"
118924,"comedy, 2014"
118930,"comedy, 2014"
118985,"drama, painter, 2014"
118997,"children, comedy, fantasy, musical, 2014"
119068,"comedy, drama, 2014"
119141,"action, comedy, bloody, bromance, comedy, funny, James Franco, Seth Rogen, 2014"
119145,"action, adventure, comedy, crime, slick, 2015"
119153,"comedy, 2012"
119155,"adventure, children, comedy, fantasy, 2014"
119167,"sci-fi, thriller, 2010"
119218,"action, crime, drama, 2012"
119655,"adventure, children, fantasy, 2014"
119714,"comedy, 2014"
119828,"action, drama, thriller, western, 1977"
119964,"comedy, 2014"
120130,"animation, drama, fantasy, 2011"
120138,"comedy, drama, fantasy, mystery, romance, 2014"
120466,"action, thriller, 2015"
120478,"documentary, 2014"
120625,"drama, 2014"
120635,"action, crime, thriller, action, murder, police, 2015"
120637,"action, crime, drama, mystery, thriller, 2015"
120761,"drama, 1926"
120783,"action, crime, drama, 2014"
120799,"action, adventure, sci-fi, thriller, 2015"
120807,"comedy, 2012"
120813,"comedy, 2009"
120827,"crime, drama, horror, mystery, 1988"
120919,"action, comedy, 2014"
121007,"adventure, children, fantasy, sci-fi, 2009"
121035,"drama, 2014"
121097,"adventure, children, comedy, 1992"
121099,"animation, children, 2003"
121129,"comedy, 2014"
121169,"drama, 2014"
121171,"documentary, 2014"
121231,"horror, 2014"
121253,"horror, thriller, 2014"
121338,"adventure, comedy, romance, 1963"
121342,"comedy, romance, 1962"
121372,"comedy, 2010"
121374,"comedy, 2008"
121469,"comedy, horror, mystery, thriller, 2008"
121715,"comedy, 2012"
121781,"animation, children, comedy, fantasy, 2005"
122092,"comedy, war, 2005"
122246,"children, comedy, 2012"
122260,"drama, war, 2009"
122433,"horror, mystery, thriller, 1967"
122490,"action, drama, thriller, 2014"
122627,"sci-fi, 1996"
122882,"action, adventure, sci-fi, thriller, beautiful, cinematography, visually appealing, 2015"
122884,"fantasy, horror, thriller, 2015"
122886,"action, adventure, fantasy, sci-fi, imax, 2015"
122888,"(no genres listed), 2016"
122890,"action, adventure, fantasy, 2016"
122892,"action, adventure, sci-fi, 2015"
122896,"(no genres listed), 2017"
122898,"action, adventure, sci-fi, 2017"
122900,"action, adventure, sci-fi, 2015"
122902,"action, adventure, fantasy, sci-fi, 2015"
122904,"action, adventure, comedy, sci-fi, 2016"
122906,"action, adventure, sci-fi, 2017"
122912,"action, adventure, sci-fi, comic book, Dr. Strange, Great villain, Guardians of the Galaxy, Marvel, MCU, Robert Downey Jr., Thanos, Thor, Visually stunning, Dark, emotional, Sad, Visually appealing, Visually stunning, 2018"
122916,"action, adventure, sci-fi, awesome, humor, quirky, unconventional, white guilt, 2017"
122918,"action, adventure, sci-fi, fun, 2017"
122920,"action, sci-fi, thriller, 2016"
122922,"action, adventure, sci-fi, visually appealing, 2016"
122924,"action, adventure, fantasy, sci-fi, 2016"
122926,"action, adventure, fantasy, 2017"
122932,"children, comedy, romance, 2014"
123200,"comedy, 2009"
123310,"action, 1996"
123545,"drama, romance, 1949"
123553,"action, adventure, drama, fantasy, 2014"
123947,"drama, 2014"
124273,"comedy, 2010"
124404,"adventure, animation, children, comedy, 2011"
124484,"comedy, drama, 1976"
124851,"adventure, romance, sci-fi, 2014"
124853,"animation, documentary, 1968"
124859,"crime, drama, thriller, 2014"
125221,"horror, sci-fi, western, 1956"
125914,"adventure, comedy, mystery, romance, 2015"
125916,"drama, romance, 2015"
125970,"adventure, children, comedy, fantasy, 1998"
125974,"adventure, children, comedy, fantasy, 2004"
126088,"animation, children, comedy, 1994"
126090,"animation, 1975"
126142,"adventure, children, fantasy, 1991"
126420,"action, 2015"
126426,"drama, sci-fi, 1968"
126430,"action, adventure, drama, war, 2010"
126482,"animation, children, fantasy, musical, 2015"
126548,"comedy, funny, high school, 2015"
126577,"animation, comedy, fantasy, 2012"
126921,"adventure, animation, children, comedy, 2006"
127052,"comedy, crime, romance, 1965"
127096,"sci-fi, thriller, 2015"
127098,"comedy, 2015"
127108,"drama, romance, 2015"
127114,"drama, 2015"
127116,"drama, 2015"
